Name,Address,Mobile,Website,Email,Products
"Kaimau Electronics (Dingnan) Co., Ltd.","Futian Ind. Zone, Dingnan County, Jiangxi Prov., 341900 Ganzhou, China",+86 150 17190688,http://www.kaimau.com,nina_hu@kaimau.com,"Copper through-hole PCBs, Plated through-hole PCBs, PCBs with thick copper"
Kalpa Srl,"Via Carducci 39, 20099 Sesto San Giovanni (MI), Italy",,http://www.kalpa.it,sergio.esposito@kalpa.it,"Hardware design, Software design, Firmware and drivers"
Kang Yang Europe B.V.,"Meinte 12, 4153 XE Beesd, Netherlands",,https://www.kangyang-europe.com,info@kangyang-europe.com,"Lighting (L), Medical electronics (M), Rubber and plastic parts for housings, Spiral cords, PCB terminals, Polymer components"
KATEK GmbH,"Körtingstr. 1, 83224 Grassau, Germany",,https://www.kontron.com/de,electronica@katek-group.com,"Production services for component / chip carrier manufacturing, miscellaneous, Assembly production"
Katronik Group GmbH,"Am Göllgraben 2, 9873 Döbriach, Austria",,https://www.katronik-group.com,office@katronik-group.com,"Component insertion, Cabling, Production services for component construction and equipment manufacturing, miscellaneous, Coilware, application-specific"
Ewald Kaufmann GmbH & Co. KG,"Dieselstr. 12-14, 75196 Remchingen, Germany",,http://www.kaufmann-micro.de,messe@kaufmann-micro.de,"Metal machining, Manufacturing precision drilling and milling parts"
"Kawasumi Seisakusho Co., Ltd","Yokotsuka141-1, Ibaraki Chikusei-shi 309-1116, Japan",,https://ibarakimakers.com/company/kawasumi-mfg/,kawasumi-ss@au.wakuwaku.com,
Kayaku Advanced Materials,"200 Flanders Road, Westborough, MA 01581, USA",,https://www.kayakuam.com/,amayeux@kayakuam.com,"Cleaning Chemicals; Solvents; Strippers, Other Specialty Chemicals, Photo Resist; Developers & Ancillaries (incl. Adhesion promoter (HMDS); Primer; Anti-Reflective Coat, Surface protection material; coatings"
KCC Handelsgesellschaft mbH,"Storchenweg 8a, 21217 Seevetal, Germany",,http://www.kcc.de,info@kcc.de,"Antennas and antenna accessories, Plug-in mains power devices (AC/AC), Mains power devices, application-specific, LED power supplies"
KCE Printed Circuit Boards,"Blumenstr. 39, 82538 Geretsried, Germany",,https://www.kcegermany.de,info@kcegermany.de,"Copper through-hole PCBs, Plated through-hole PCBs, PCBs with blind and buried vias, HDI PCBs, PCBs with thick copper, Micro via PCBs, Impedance-controlled PCBs, Press-fit component PCBs, PCBs, other"
KDS Daishinku (Deutschland) GmbH,"Wiesenstr. 70A 2, 40549 Düsseldorf, Germany",,http://www.kds.info,info@kds.jis.de,"Automotive (AE), Consumer electronics (CO), Electro-Mobility (E), Electronics for railway technology (R), Medical electronics (M), Wireless (W), Filters, Crystal oscillators, VCXO modules, TCXO modules, OCXO modules, Crystal oscillators, miscellaneous, SMD oscillators, Tuning-fork oscillators, Resonators, miscellaneous"
"Zhejang NBTM KEDA Magnetoelectricity Co., Ltd.","No. 882 North Huancheng Road, Fuxi Sub-district, Deqing County, Huzhou, 313200 Zhejiang, China",,http://www.kdm-mag.com,kda@kdm-mag.com,"Inductor cores, pressed cores"
Kehuite Technology Development (HK) Ltd,"RM 2101-2106, 21 floor， A Center Zhenye Building Baoan South RD.LuoHu SZ. China, 518031 Shenzhen, China",,http://www.kehuite.com,sales1@kehuite.com,"Miscellaneous diodes, ICs with switch / control function, Power semiconductor modules, miscellaneous, Miscellaneous transistors"
Tektronix GmbH,"Heinrich-Pesch-Str. 9-11, 50739 Köln, Germany",,http://www.tek.com/en,DACH@tek.com,"Automation (A), Electro-Mobility (E), Internet of Things (IoT) (I), Power Electronics and Energy Technology (PE), Oscilloscopes, Oscilloscopes, Spectrum analyzers, CAN bus testers"
Gebr. KEMPER GmbH + Co. KG,"Harkortstraße 5, 57462 Olpe, Germany",+49 1511 1444211,http://www.kemper-group.com,info@kemper-group.com,"Automotive (AE), Power Electronics and Energy Technology (PE), Automotive plug-in connectors, High current plug-in connectors, E-mobility connectors, Charging cables for e-mobility"
"Kenpol Precision Technology Inc., Taiwan Branch (Cayman)","7F., No. 661, Zhongzheng Rd., Xinzhuang Dist, New Taipei City 242008, Taiwan",,https://www.kenpol.com.tw/en/,becker@kenpol.com.tw,"Metal machining, Manufacturing precision drilling and milling parts"
"Kenta Enterprise Co., Ltd.","Flat B, 11/F Winner Factory Building, 55 Hung To Road, Kwun Tong, 000000 Kowloon, Hong Kong (Special Administrative Region)",,https://www.kenta.com,info@kenta.com.hk,Metal-plastic hybrids
"Ningbo KEPO Electronics Co., Ltd.","No.25 Baoyuan Road, Dongqian Lake Industry Area Dongqian town,Ningbo City, 315121 Zhejiang, China",,https://www.chinaacoustic.com,Sales@kepotech.com,"Development systems, software, miscellaneous, Piezoceramic wares"
Kerafol Keramische Folien GmbH & Co. KG,"Koppe-Platz 1, 92676 Eschenbach, Germany",,http://www.kerafol.com,info@kerafol.com,"Heat, heat distribution, thermal conductivity"
KEYENCE DEUTSCHLAND GmbH,"Siemensstraße 1, 63263 Neu Isenburg, Germany",,https://www.keyence.de,info@keyence.de,"Test and measurement equipment for microsystems, Identification systems, Optical inspection systems"
Keysight Technologies Deutschland GmbH,"Herrenberger Str. 130, 71034 Böblingen, Germany",,http://www.keysight.com,contactcenter_germany@keysight.com,Simulation programs
Keystone Electronics,"80 rue Orfila, 75020 Paris, France",,http://www.keyeuro.eu,keystone@keyeuro.eu,"Electro-Mobility (E), Healthcare/Wearables (HW), Smart Home/Building/Infrastructure (SH), Fuse holders / sockets, PCB connectors, SM test points, Battery plug-in connectors, Plug sockets, miscellaneous, Sockets, miscellaneous, Test terminals, PCB terminals, Terminals, miscellaneous"
Key Technology (China) Ltd,"B702, Bldg. 1, Tianan Cyber Park, Huang Ge North Rd., Longcheng SubDist., Long Gang Dist., 518172 ShenZhen, China",+86 137 25360426,https://www.rugged-key.com,sales05@key-tek.cn,"Automation (A), Power Electronics and Energy Technology (PE), Trackball input devices, Membrane keyboards, Silicone keyboards, Specialized keyboards"
"Zhongshan KEZHUOER Electric Appliance Co., Ltd.","No. 27, Hongji Rd., Minle Dist., Dongfeng Town, 528425 Zhongshan, China",+86 180 24523500,http://www.kezhuoer.cn/,jiantao.liang@kezhuoer.cn,"Production services for component / chip carrier manufacturing, miscellaneous"
Kunststoff Helmbrechts AG,"Pressecker Str. 39, 95233 Helmbrechts, Germany",,https://www.kh.de,info@kh.de,"Development assemblies, 3D-MID circuit boards, Hybrid MID components, MID components, other, Integrated circuits, Printed, flexible sensors, Other printing processes, Laser processes, Printed, flexible semiconductors, Inductive, Capacitive, Charge, capacitance, Inductivity"
Kikusui Electronics Europe GmbH,"Grossenbaumer Weg 8, 40472 Duesseldorf, Germany",,https://global.kikusui.co.jp/,support@kikusui-europe.com,"AC/DC power supplies, single / multiple phase, AC / DC power supplies, battery charging, Programmable power supplies"
Kingbright Electronic Europe GmbH,"Lindenau 7, Gewerbegebiet, 47661 Issum, Germany",,https://www.kingbright-europe.de,info@kingbright-europe.de,"Infrared diodes (IRED), LEDs, Opto couplers"
"Kingfull Electronic Development Co.,Ltd","2705, Dynamic World Building, Zhonghang Road, Futian Area, 518031 Shenzhen, China",,https://www.kingfull-ic.com,info@kingfull-ic.com,Driver ICs
Kingka Tech Industrial Ltd.,"No. 23 Jinlong Str., Dalong New Vlg., Xiegang Town, 523602 Dongguan, China",+86 189 38669717,http://www.kingkatech.com,sales5@kingkatech.com,"Automation (A), Power Electronics and Energy Technology (PE), Front panels, customized, Heat exchanger systems, Radiators and coolants, Heat sinks"
"Kingley Rubber Ind. Co., Ltd.","No. 67, Wu-Chun Rd., Wugu Township, Taipei County 248, Taiwan",,https://www.kingley.com,marketing@kingley.com,"Automotive (AE), Healthcare/Wearables (HW), Silicone rubber key pads, Keyboards, Membrane keyboards, Silicone keyboards, Specialized keyboards, Switches, miscellaneous"
Kingstate Electronics Corporation,"10F, No. 69-11, Sec. 2, JhongJheng E. Rd, Danshui Distr., New Taipei City 251, Taiwan",,https://www.kingstate.com.tw,info@kingstate.com.tw,Piezoelectric signal generators
Kingston Technology,"Kingston Court, Brooklands Close 1, Sunbury on Thames TW16 7EP, Great Britain",,https://www.kingston.com/,customerservice@kingston.eu,Memory modules
"Kingtech Group Co., Ltd.","2nd Floor, Bldg. B, Jia Huang Yuan Technical Park, Tiegang, Xixiang, Bao'an Dist., 518126 Shenzhen, China",+86 139 23721355,http://www.kingtechlcd.com,kingtech12@kingtechlcd.com,"LCD displays, active (TFT)"
Kingtronics International Company,"Flat B, 4/F., Dormind Industrial Building 13 Yip Fung Street, Fanling, New Territories, Hong Kong (Special Administrative Region)",,https://www.kingtronics.com,info@kingtronics.com,"Lighting (L), Smart Home/Building/Infrastructure (SH), Aluminum electrolytic capacitors, Film capacitors, Ceramic capacitors, Tantalum electrolytic capacitors"
"Kingway (Chenzhou) Electronic Co., Ltd.","Weisan Rd., Ind. Undertaking Garden, Yuxi Town Economic Dev. Zone, 424200 Chenzhou, China",+86 19974220856,https://www.kingwaytft.com/,od@kingwaylcd.cn,"LCD displays, passive (STN, DSTN), LCD displays, active (TFT), OLED displays, Touch panel"
Kinwong Electronic Europe GmbH,"Alte Landstr. 25, 85521 Ottobrunn, Germany",,http://www.kinwong.com,aaron.bischoff@kinwong.com,"Ceramic PCBs, miscellaneous, HDI PCBs, Metal core PCBs, Flexible circuits"
KIOXIA Europe GmbH,"Hansaallee 181, 40549 Düsseldorf, Germany",,http://www.kioxia.com,kie-contact-memory@kioxia.com,"Software packages / tools, miscellaneous, Technology transfer, Other business areas"
Kitagawa GmbH,"Birkenwaldstr. 38, 63179 Obertshausen, Germany",,https://www.kitagawa.de,sales@kitagawa.de,"Hard-ferrite magnets, Soft-ferrite products, Amorphous cut cores"
"Ningbo KLS Electronic Co., Ltd.","No. 8-1, Rongxia Rd., Xiapu Shanqian Industrial Zone Beilun, 315807 Ningbo, China",,http://www.klsele.com,doris@cnkls.com,"Cloud Computing/Cloud Services (C), Smart Grids/Smart Energy (SE), Plug-in connectors for soldered connections, IC sockets, Push-button switches, Film capacitors"
"KMD Precise Copper Strip (Henan) Co., Ltd.","No. 282 West Remin Rd., 453000 Xinxiang, China",+86 135 69431626,http://www.kmdgroup.com/en,alex.lv@kmdgroup.com,"5G/6G (G), Electro-Mobility (E), Contact elements / modules, Connection elements, miscellaneous, Connection strips, Terminal strips"
Knowles Precision Devices,"2777 Route 20 East, Cazenovia, NY 13035, USA",,https://www.knowlescapacitors.com,kpd-europe-sales@knowles.com,"Automotive (AE), Electro-Mobility (E), Electronics for aviation, aerospace and defence (D), Medical electronics (M), Aluminum electrolytic capacitors, Film capacitors, High-voltage capacitors, Ceramic capacitors, Capacitors, special design, EMI capacitors, Feed-through capacitors, SMD capacitors, Capacitors, miscellaneous, Trimmer capacitors with solid dielectrics, Air dielectric variable capacitors, Passive microwave components, miscellaneous, Filters, Resonators, miscellaneous"
KOA Europe GmbH,"Kaddenbusch 6, 25578 Dägeling, Germany",,https://www.koaeurope.de,info@koaeurope.de,LTCC (Low-temperature Co-fired Ceramic)
KOALA Elektronik s.r.o.,"Firemni 709/4, 619 00 Brno, Czech Republic",,http://www.koala.cz,info@koala.cz,"LCD displays, passive (STN, DSTN), OLED displays, AC/DC power supplies, single / multiple phase, DC/DC converter, low power <100W"
Koh Young Europe GmbH,"Industriegebiet Süd E 4, 63755 Alzenau, Germany",,http://www.kohyoung.com/en,europe@kohyoung.com,"Optical inspection systems, Linear measurement devices, Mechanical parameters, miscellaneous"
Koh Young Europe GmbH,"Industriegebiet Sued E 4, 63755 Alzenau, Germany",,https://www.kohyoung.com,kye-admin@kohyoung.com,"Defect; Particle; Bump; Contamination Detection, Review or Inspection, Die Inspection; Die Shear"
"Koiios Co., Ltd.","B3312, Juntin Mingyuan, No. 2107, Bao'an South Rd., Hongcun Comm., Guiyuan Str., Luohu Dist., 51800 Shenzhen, China",+86 18 511380443,http://www.koiios.net,wei.qin@koiios.net,"Automation (A), Cloud Computing/Cloud Services (C), Transceiver ICs, Embedded control ICs, RF and microwave ICs, miscellaneous"
KOLEKTOR Mobility d.o.o.,"Vojkova 10, 5280 Idrija, Slovenia",+49 162 42389821,https://www.kolektor.com,Arndt.Doerper@kolektor.com,"Thick-film hybrids, Hybrid modules on ceramic substrates, Coating services, Laser welding / cutting, Reflow services, Production services for component / chip carrier manufacturing, miscellaneous, Bonding of dies on PCBs, Flip chip insertion, Assembly production, HTCC (High-temperature Co-fired Ceramic), Al2O3 substrates, AlN substrates, Ceramic PCBs, miscellaneous, Common mode chokes, Aircore coils, Power transformers, Plastic-bonded hard-ferrite magnets, Plastic-bonded neodymium iron boron magnets, Pressure (gauge, absolute, differential)"
Konrad GmbH,"Fritz-Reichle-Ring 12, 78315 Radolfzell, Germany",,https://www.konrad-technologies.com,info@konrad-technologies.de,"Automation (A), Internet of Things (IoT) (I), Power Electronics and Energy Technology (PE), Simulation software, Boundary scan board test systems, In-circuit testers, Functional testers, Combination testers (in-circuit & function), Benchtop ATEs, miscellaneous, Real-time measured-value acquisition systems, Adapters for assembly testing, Test systems, miscellaneous"
Kontron Europe GmbH,"Gutenbergstraße 2, 85737 Ismaning, Germany",,http://www.kontron-electronics.com,info@kontron-electronics.de,"Production services for component construction and equipment manufacturing, miscellaneous, Production services, Project assistance"
Koshin Electronics (Chenzhou) Limited,"Koshin Technology Industrial Zone, South Huancheng Road, LinWu, 424300 Chenzhou, China",+86 138 23219883,http://www.koshin.com.hk,mkt9@koshin.com.cn,"Electro-Mobility (E), Smart Grids/Smart Energy (SE), Aluminum electrolytic capacitors, High-voltage capacitors, Capacitors, special design, SMD capacitors"
KPS,"Parque Empresarial Argame, c/ Picu Castiellu i3, 33163 Argame, Spain",,https://www.kps-intl.com/,mcaires@kps-intl.com,"Power Electronics and Energy Technology (PE), Safety (S), Digital measurement equipment, miscellaneous"
Kramski GmbH Stanz- & Spritzgießtechnologie,"Heilbronner Str. 10, 75179 Pforzheim, Germany",,http://www.kramski.com,info@de.kramski.com,"Metal-plastic hybrids, Components for sensors and microsystems"
Kremer-Kautschuk-Kunststoff GmbH & Co. KG,"Hans-Streif-Straße 2-6, 63628 Bad Soden-Salmünster, Germany",,https://www.kremer.de,team@kremer.de,"Electro-Mobility (E), Healthcare/Wearables (HW), Lighting (L), Plastic housings, application-specific, Individual housings, Plastic housings for connectors, Rubber and plastic parts for connectors, Tapper sleeves, Automotive plug-in connectors, E-mobility connectors, Photovoltaic connectors, Elastomers, electrical / thermal conducting"
KRÜSS GmbH,"Borsteler Chausee 85, 22453 Hamburg, Germany",,https://www.kruss-scientific.com,info@kruss.de,"Physical/optical characterization, Quality/process control, Specialized laboratory / test equipment, miscellaneous"
KSG GmbH,"Auerbacher Str. 3-5, 09390 Gornsdorf, Germany",,https://www.ksg-pcb.com,sales@ksg-pcb.com,"PCBs with blind and buried vias, HDI PCBs, PCBs with thick copper, Multilayer PCBs, miscellaneous, Flex-rigid circuits, Micro via PCBs, High frequency PCBs, Impedance-controlled PCBs, LED PCBs"
K-TECH Electronic Vertriebs GmbH,"Fritz-Hopf-Str. 11a, 86720 Nördlingen, Germany",,http://www.k-techgmbh.com,info@k-techgmbh.de,"Automation (A), Power Electronics and Energy Technology (PE), ESD protective agents, Packaging materials, Blister belting strips, Blister belt cover strips, Belt spools for component belting"
"Kuan Kun Electronic Enterprise Co., Ltd.","5F-3, No 2, Jian 8th Rd., Zhonghe Dist., New Taipei City 23511, Taiwan",,https://www.su-scon.com.tw,sales@su-scon.com.tw,"Automation (A), Electro-Mobility (E), Aluminum electrolytic capacitors"
"Kuantech Co., Ltd.","Zhongzheng Rd. 11F., No. 868-3, New Taipei City 235, Taiwan",,https://www.twktec.com,sales@twktec.com,"AC/DC power supplies, single / multiple phase, AC / DC power supplies, battery charging, AC / DC power supplies, open frame, AC/DC power supplies, fixed AC plug and desktop, AC/DC power supplies for medical application, AC/DC Power supplies for telecom applications"
Kubatronik Leiterplatten GmbH,"Karl-Benz-Str. 13, 73312 Geislingen / Steige, Germany",,http://www.kubatronik.de,vertrieb@kubatronik.de,"PCBs, PCBs with blind and buried vias, HDI PCBs, Multilayer PCBs, miscellaneous"
Kudelski IoT,"Route de Génève 22-24, 1033 Cheseaux-sur-Lausanne, Switzerland",,https://www.kudelski-iot.com,info@kudelski-iot.com,"Testing services, electronic components, Other services"
KUK Coils,"Industriestrasse 10, 9050 Appenzell, Switzerland",,https://www.kukcoils.com,new-projects@kuk.ch,"Common mode chokes, Laminated core inductors, Aircore coils, Transponder coils, SMD inductors, Inductors, miscellaneous, Amorphous cut cores, Coilware, application-specific"
JP Kummer Semiconductor Technology GmbH,"Steinerne Furt 78, 86167 Augsburg, Germany",,http://www.jpkummer.com,sales_de@jpkummer.eu,"Film Thickness; Thickness; Uniformity Measurement; Ellipsometer, Microscopes: Confocal Scanning Microscope, 3-D Video Microscopes, Calibration & Reference Standards, Equipment: Printing, coating, Etching; Stripping; Ashing - Dry and Wet Equipment, Failure Analysis Systems, Probe Card Maintenance and Analysis Systems"
